customer_id,recency,frequency,monetary,Segment
CS5800,6,23,1713,P0
CS5801,179,21,1414,P2
CS5802,4,24,1633,P0
CS5803,18,21,1424,P0
CS5804,258,18,1261,P2
CS5805,185,23,1515,P2
CS5806,46,17,1172,P2
CS5807,58,20,1563,P2
CS5808,12,22,1675,P0
CS5809,166,18,1210,P2
CS5810,12,30,2022,P0
CS5811,149,22,1479,P2
CS5812,9,23,1680,P0
CS5813,72,24,1610,P2
CS5814,71,14,881,P1
CS5815,24,28,2145,P0
CS5816,30,22,1736,P0
CS5817,92,23,1764,P2
CS5818,127,21,1438,P2
CS5819,124,17,1322,P2
CS5820,60,16,1196,P2
CS5821,92,23,1640,P2
CS5822,24,18,1422,P0
CS5823,213,18,1295,P2
CS5824,40,19,1356,P2
CS5825,34,14,999,P1
CS5826,111,24,1670,P2
CS5827,1,20,1432,P0
CS5828,110,10,733,P2
CS5829,80,20,1323,P2
CS5830,29,23,1604,P0
CS5831,16,16,1075,P0
CS5832,53,20,1328,P2
CS5833,31,19,1404,P2
CS5834,264,20,1309,P2
CS5835,83,25,1592,P2
CS5836,3,30,2069,P0
CS5837,84,18,1281,P2
CS5838,98,17,1384,P2
CS5839,47,14,966,P1
CS5840,152,15,1013,P2
CS5841,262,19,1264,P2
CS5842,111,13,971,P2
CS5843,108,20,1406,P2
CS5844,5,17,1220,P0
CS5845,109,22,1582,P2
CS5846,18,23,1683,P0
CS5847,32,24,1563,P2
CS5848,4,20,1408,P0
CS5849,38,16,1005,P2
CS5850,165,19,1410,P2
CS5851,3,24,1816,P0
CS5852,48,15,1034,P2
CS5853,108,22,1488,P2
CS5854,4,18,1320,P0
CS5855,18,21,1506,P0
CS5856,74,23,1518,P2
CS5857,11,13,993,P2
CS5858,32,24,1625,P2
CS5859,0,24,1772,P0
CS5860,55,19,1392,P2
CS5861,207,15,1102,P2
CS5862,9,22,1459,P0
CS5863,3,11,804,P2
CS5864,46,17,1432,P2
CS5865,25,29,1962,P0
CS5866,25,20,1396,P0
CS5867,43,27,1983,P2
CS5868,259,31,2260,P2
CS5869,124,15,1019,P2
CS5870,34,22,1544,P2
CS5871,0,19,1279,P0
CS5872,50,21,1344,P2
CS5873,43,21,1461,P2
CS5874,2,16,968,P2
CS5875,14,18,1190,P0
CS5876,85,18,1183,P2
CS5877,55,22,1520,P2
CS5878,3,12,822,P2
CS5879,106,25,1772,P2
CS5880,49,22,1350,P2
CS5881,54,16,1214,P2
CS5882,18,24,1554,P0
CS5883,3,19,1322,P0
CS5884,35,18,1320,P2
CS5885,12,29,1983,P0
CS5886,229,21,1396,P2
CS5887,54,17,1267,P2
CS5888,173,18,1248,P2
CS5889,5,15,993,P2
CS5890,61,16,1125,P2
CS5891,149,14,1113,P2
CS5892,28,18,1298,P0
CS5893,248,18,1190,P2
CS5894,7,26,1884,P0
CS5895,66,21,1575,P2
CS5896,146,15,895,P2
CS5897,30,25,1674,P0
CS5898,11,23,1541,P0
CS5899,24,13,833,P2
CS5900,1,18,1481,P0
CS5901,80,19,1327,P2
CS5902,45,13,922,P1
CS5903,147,13,864,P2
CS5904,119,14,939,P2
CS5905,182,22,1525,P2
CS5906,24,20,1434,P0
CS5907,62,27,1733,P2
CS5908,114,23,1571,P2
CS5909,122,17,1218,P2
CS5910,0,20,1712,P0
CS5911,40,22,1610,P2
CS5912,126,20,1380,P2
CS5913,25,20,1464,P0
CS5914,64,15,1151,P2
CS5915,52,20,1409,P2
CS5916,101,14,1027,P2
CS5917,160,18,1200,P2
CS5918,5,21,1421,P0
CS5919,91,17,1178,P2
CS5920,207,20,1400,P2
CS5921,223,19,1356,P2
CS5922,19,27,2008,P0
CS5923,88,15,1085,P2
CS5924,157,12,780,P2
CS5925,6,21,1475,P0
CS5926,28,15,1100,P0
CS5927,9,13,918,P2
CS5928,11,32,2087,P0
CS5929,38,18,1315,P2
CS5930,247,17,1201,P2
CS5931,16,19,1345,P0
CS5932,6,20,1361,P0
CS5933,5,23,1734,P0
CS5934,30,20,1387,P0
CS5935,24,18,1278,P0
CS5936,18,30,2199,P0
CS5937,17,27,1800,P0
CS5938,18,16,1027,P0
CS5939,21,17,1241,P0
CS5940,59,16,1103,P2
CS5941,64,17,1177,P2
CS5942,8,25,1824,P0
CS5943,40,24,1565,P2
CS5944,198,13,894,P2
CS5945,11,21,1561,P0
CS5946,72,18,1290,P2
CS5947,30,22,1526,P0
CS5948,51,16,1156,P2
CS5949,165,18,1406,P2
CS5950,33,26,1575,P2
CS5951,133,17,1229,P2
CS5952,107,18,1228,P2
CS5953,38,22,1460,P2
CS5954,199,12,943,P2
CS5955,2,14,923,P2
CS5956,44,25,1688,P2
CS5957,162,18,1219,P2
CS5958,43,15,1043,P2
CS5959,83,18,1358,P2
CS5960,7,9,598,P2
CS5961,16,20,1503,P0
CS5962,143,17,1067,P2
CS5963,83,17,1234,P2
CS5964,27,23,1539,P0
CS5965,22,29,1980,P0
CS5966,0,21,1416,P0
CS5967,115,20,1553,P2
CS5968,12,24,1837,P0
CS5969,10,24,1825,P0
CS5970,30,24,1664,P0
CS5971,212,24,1635,P2
CS5972,4,17,1207,P0
CS5973,97,21,1435,P2
CS5974,104,13,1002,P2
CS5975,12,17,1331,P0
CS5976,18,24,1623,P0
CS5977,31,16,1031,P2
CS5978,8,23,1477,P0
CS5979,7,23,1623,P0
CS5980,85,17,1082,P2
CS5981,52,16,1175,P2
CS5982,74,17,1136,P2
CS5983,70,17,1171,P2
CS5984,1,20,1523,P0
CS5985,42,23,1628,P2
CS5986,41,22,1503,P2
CS5987,21,10,692,P2
CS5988,152,22,1584,P2
CS5989,26,20,1464,P0
CS5990,38,32,2326,P2
CS5991,0,29,1970,P0
CS5992,147,17,1152,P2
CS5993,63,16,1164,P2
CS5994,84,20,1523,P2
CS5995,10,19,1317,P0
CS5996,5,21,1557,P0
CS5997,31,14,1033,P2
CS5998,134,22,1648,P2
CS5999,173,13,903,P2
CS6000,182,13,921,P2
CS6001,212,19,1322,P2
CS6002,30,19,1500,P0
CS6003,67,22,1457,P2
CS6004,86,18,1326,P2
CS6005,38,14,971,P1
CS6006,119,20,1337,P2
CS6007,52,16,1247,P2
CS6008,140,14,931,P2
CS6009,34,29,1945,P2
CS6010,140,16,1168,P2
CS6011,52,16,1029,P2
CS6012,10,20,1311,P0
CS6013,19,17,1326,P0
CS6014,24,22,1582,P0
CS6015,28,21,1551,P0
CS6016,99,19,1332,P2
CS6017,2,28,2109,P0
CS6018,4,17,1169,P0
CS6019,53,21,1556,P2
CS6020,35,23,1784,P2
CS6021,36,19,1350,P2
CS6022,22,17,1234,P0
CS6023,9,24,1687,P0
CS6024,0,25,1745,P0
CS6025,51,28,1815,P2
CS6026,271,15,1060,P2
CS6027,3,23,1723,P0
CS6028,243,19,1265,P2
CS6029,74,19,1204,P2
CS6030,66,25,1723,P2
CS6031,73,26,1912,P2
CS6032,201,11,774,P2
CS6033,45,21,1301,P2
CS6034,0,25,1660,P0
CS6035,15,21,1574,P0
CS6036,23,18,1102,P0
CS6037,7,29,1994,P0
CS6038,45,22,1662,P2
CS6039,45,24,1676,P2
CS6040,49,15,1001,P2
CS6041,25,22,1504,P0
CS6042,180,17,1158,P2
CS6043,30,25,1702,P0
CS6044,0,26,1849,P0
CS6045,11,17,1262,P0
CS6046,17,21,1476,P0
CS6047,5,20,1251,P0
CS6048,362,13,824,P2
CS6049,5,18,1213,P0
CS6050,9,11,874,P2
CS6051,33,13,982,P1
CS6052,9,18,1293,P0
CS6053,45,23,1651,P2
CS6054,37,21,1540,P2
CS6055,165,22,1533,P2
CS6056,14,22,1683,P0
CS6057,64,17,1161,P2
CS6058,43,22,1745,P2
CS6059,135,22,1657,P2
CS6060,164,19,1387,P2
CS6061,165,11,915,P2
CS6062,83,12,772,P1
CS6063,10,16,1169,P0
CS6064,113,22,1721,P2
CS6065,91,17,1221,P2
CS6066,71,26,1841,P2
CS6067,63,16,1151,P2
CS6068,149,23,1658,P2
CS6069,34,25,1559,P2
CS6070,40,19,1294,P2
CS6071,2,25,1679,P0
CS6072,71,15,1076,P2
CS6073,37,23,1627,P2
CS6074,110,18,1311,P2
CS6075,65,18,1168,P2
CS6076,27,22,1642,P0
CS6077,45,19,1316,P2
CS6078,21,19,1170,P0
CS6079,126,22,1526,P2
CS6080,50,16,1078,P2
CS6081,19,16,1168,P0
CS6082,0,21,1344,P0
CS6083,21,22,1359,P0
CS6084,15,14,997,P2
CS6085,9,18,1208,P0
CS6086,91,18,1274,P2
CS6087,45,23,1528,P2
CS6088,33,15,1039,P2
CS6089,1,20,1361,P0
CS6090,0,21,1579,P0
CS6091,82,16,1118,P2
CS6092,96,19,1393,P2
CS6093,86,26,1926,P2
CS6094,15,21,1343,P0
CS6095,23,19,1216,P0
CS6096,85,19,1386,P2
CS6097,129,19,1503,P2
CS6098,4,25,1957,P0
CS6099,2,24,1784,P0
CS6100,39,18,1264,P2
CS6101,42,21,1453,P2
CS6102,4,26,1685,P0
CS6103,86,25,1730,P2
CS6104,21,21,1383,P0
CS6105,56,25,1659,P2
CS6106,82,19,1400,P2
CS6107,72,17,1327,P2
CS6108,129,21,1348,P2
CS6109,410,17,1071,P2
CS6110,13,16,1046,P0
CS6111,294,21,1558,P2
CS7112,61,12,512,P1
CS7113,35,12,564,P1
CS7114,32,15,691,P2
CS7115,11,16,568,P2
CS7116,281,11,563,P2
CS7117,257,12,484,P2
CS7118,2,13,666,P2
CS7119,124,11,464,P2
CS7120,24,18,830,P2
CS7121,41,17,834,P2
CS7122,42,12,669,P1
CS7123,273,11,463,P2
CS7124,73,11,520,P1
CS7125,459,8,447,P2
CS7126,179,9,454,P2
CS7127,39,16,747,P2
CS7128,210,17,677,P2
CS7129,382,11,535,P2
CS7130,3,15,691,P2
CS7131,20,11,463,P2
CS7132,27,12,542,P2
CS7133,23,14,609,P2
CS7134,109,10,441,P2
CS7135,335,12,565,P2
CS7136,169,15,663,P2
CS7137,55,9,509,P1
CS7138,13,15,706,P2
CS7139,157,11,585,P2
CS7140,28,16,715,P2
CS7141,53,19,808,P2
CS7142,161,13,619,P2
CS7143,212,11,365,P2
CS7144,219,13,677,P2
CS7145,142,15,629,P2
CS7146,7,11,567,P2
CS7147,55,8,353,P2
CS7148,83,18,942,P2
CS7149,95,19,857,P2
CS7150,89,8,350,P2
CS7151,48,9,405,P2
CS7152,6,16,613,P2
CS7153,34,12,558,P1
CS7154,0,16,529,P2
CS7155,126,14,424,P2
CS7156,76,13,508,P1
CS7157,19,12,511,P2
CS7158,102,8,319,P2
CS7159,36,16,693,P2
CS7160,51,12,542,P1
CS7161,4,16,687,P2
CS7162,19,17,616,P2
CS7163,38,11,529,P1
CS7164,17,19,860,P2
CS7165,470,7,341,P2
CS7166,98,16,594,P2
CS7167,119,10,450,P2
CS7168,193,7,297,P2
CS7169,127,10,471,P2
CS7170,3,11,457,P2
CS7171,1,13,415,P2
CS7172,258,14,594,P2
CS7173,49,13,596,P1
CS7174,23,16,820,P2
CS7175,52,11,496,P2
CS7176,64,12,342,P2
CS7177,100,11,481,P2
CS7178,31,21,684,P2
CS7179,190,16,913,P2
CS7180,91,15,520,P2
CS7181,187,16,759,P2
CS7182,102,18,752,P2
CS7183,12,18,846,P2
CS7184,0,21,994,P2
CS7185,11,18,707,P2
CS7186,52,12,596,P1
CS7187,22,17,916,P2
CS7188,4,11,468,P2
CS7189,63,19,841,P2
CS7190,190,13,475,P2
CS7191,66,17,626,P2
CS7192,125,12,515,P2
CS7193,283,10,565,P2
CS7194,357,14,606,P2
CS7195,20,9,445,P2
CS7196,1,15,657,P2
CS7197,161,12,610,P2
CS7198,54,13,665,P1
CS7199,124,13,663,P2
CS7200,170,14,651,P2
CS7201,52,12,702,P1
CS7202,54,11,449,P2
CS7203,208,12,557,P2
CS7204,47,14,622,P1
CS7205,3,14,665,P2
CS7206,189,15,685,P2
CS7207,39,12,604,P1
CS7208,35,8,409,P2
CS7209,2,16,855,P2
CS7210,98,15,490,P2
CS7211,105,13,512,P2
CS7212,158,12,542,P2
CS7213,127,11,506,P2
CS7214,7,12,533,P2
CS7215,133,20,827,P2
CS7216,139,21,901,P2
CS7217,77,13,547,P1
CS7218,37,18,825,P2
CS7219,4,13,555,P2
CS7220,20,7,331,P2
CS7221,171,12,488,P2
CS7222,45,13,559,P1
CS7223,67,13,667,P1
CS7224,115,4,191,P2
CS7225,47,10,465,P2
CS7226,191,12,435,P2
CS7227,25,19,1001,P0
CS7228,503,10,505,P2
CS7229,75,12,638,P1
CS7230,5,15,753,P2
CS7231,154,16,796,P2
CS7232,196,12,498,P2
CS7233,130,13,656,P2
CS7234,4,17,566,P2
CS7235,143,13,663,P2
CS7236,42,16,538,P2
CS7237,220,18,840,P2
CS7238,37,16,653,P2
CS7239,252,7,438,P2
CS7240,78,21,787,P2
CS7241,28,18,785,P2
CS7242,274,7,353,P2
CS7243,38,11,493,P2
CS7244,141,17,767,P2
CS7245,100,12,512,P2
CS7246,357,8,389,P2
CS7247,41,19,894,P2
CS7248,9,11,394,P2
CS7249,209,14,626,P2
CS7250,81,18,721,P2
CS7251,2,12,617,P2
CS7252,181,9,413,P2
CS7253,398,10,503,P2
CS7254,122,13,636,P2
CS7255,67,21,821,P2
CS7256,213,11,362,P2
CS7257,25,8,427,P2
CS7258,335,12,519,P2
CS7259,172,13,692,P2
CS7260,230,19,822,P2
CS7261,87,16,700,P2
CS7262,177,13,572,P2
CS7263,3,11,501,P2
CS7264,38,8,400,P2
CS7265,51,11,372,P2
CS7266,186,9,296,P2
CS7267,222,16,823,P2
CS7268,123,17,899,P2
CS7269,68,13,562,P1
CS7270,51,19,894,P2
CS7271,35,16,632,P2
CS7272,237,14,640,P2
CS7273,27,13,760,P2
CS7274,5,13,690,P2
CS7275,100,10,480,P2
CS7276,27,16,760,P2
CS7277,88,13,544,P1
CS7278,283,14,706,P2
CS7279,64,15,669,P2
CS7280,144,14,628,P2
CS7281,12,13,550,P2
CS7282,183,8,357,P2
CS7283,67,12,591,P1
CS7284,97,19,900,P2
CS7285,69,14,551,P1
CS7286,68,12,449,P2
CS7287,354,15,704,P2
CS7288,251,10,404,P2
CS7289,33,10,376,P2
CS7290,96,14,704,P2
CS7291,0,12,543,P2
CS7292,21,11,382,P2
CS7293,74,17,670,P2
CS7294,34,23,1078,P2
CS7295,3,15,788,P2
CS7296,12,14,698,P2
CS7298,44,14,685,P1
CS7299,100,15,735,P2
CS7300,98,13,633,P2
CS7301,25,14,722,P2
CS7302,30,15,649,P2
CS7303,42,18,971,P2
CS7304,79,11,473,P2
CS7305,105,13,585,P2
CS7306,4,9,370,P2
CS7307,645,11,516,P2
CS7308,18,17,760,P2
CS7309,64,8,452,P2
CS7310,120,8,300,P2
CS7311,34,9,421,P2
CS7312,18,7,374,P2
CS7313,11,15,704,P2
CS7314,519,8,354,P2
CS7315,133,12,516,P2
CS7316,29,21,1165,P0
CS7317,208,9,488,P2
CS7318,16,16,680,P2
CS7319,88,14,614,P1
CS7320,186,10,441,P2
CS7321,22,12,411,P2
CS7322,202,16,714,P2
CS7323,125,17,673,P2
CS7324,208,19,782,P2
CS7325,203,15,840,P2
CS7326,24,14,609,P2
CS7327,52,16,782,P2
CS7328,218,11,447,P2
CS7329,122,11,539,P2
CS7330,27,18,665,P2
CS7331,10,13,660,P2
CS7332,130,23,1108,P2
CS7333,181,4,149,P2
CS7334,226,17,780,P2
CS7335,121,9,432,P2
CS7336,245,18,743,P2
CS7337,36,20,753,P2
CS7338,19,11,494,P2
CS7339,59,18,720,P2
CS7340,269,14,566,P2
CS7341,68,9,315,P2
CS7342,29,13,536,P2
CS7343,67,14,713,P1
CS7344,24,17,819,P2
CS7345,100,10,343,P2
CS7346,167,10,527,P2
CS7347,4,21,982,P2
CS7348,72,13,676,P1
CS7349,16,8,497,P2
CS7350,357,17,841,P2
CS7351,180,13,648,P2
CS7352,40,16,663,P2
CS7353,227,14,535,P2
CS7354,459,13,718,P2
CS7355,75,14,695,P1
CS7356,80,14,539,P1
CS7357,153,15,568,P2
CS7358,11,6,279,P2
CS7359,56,11,479,P2
CS7360,42,13,545,P1
CS7361,17,13,460,P2
CS7362,6,16,680,P2
CS7363,201,20,846,P2
CS7364,66,21,912,P2
CS7365,17,15,708,P2
CS7366,35,17,783,P2
CS7367,82,16,762,P2
CS7368,4,11,430,P2
CS7369,46,19,909,P2
CS7370,219,17,775,P2
CS7371,262,12,518,P2
CS7372,278,14,670,P2
CS7373,111,16,778,P2
CS7374,164,13,507,P2
CS7375,127,13,617,P2
CS7376,80,19,836,P2
CS7377,392,11,409,P2
CS7378,25,18,750,P2
CS7379,136,13,628,P2
CS7380,16,16,840,P2
CS7381,396,16,833,P2
CS7382,47,20,974,P2
CS7383,115,17,534,P2
CS7384,12,12,566,P2
CS7385,5,13,625,P2
CS7386,71,9,491,P2
CS7387,127,13,467,P2
CS7388,45,13,451,P2
CS7389,19,14,459,P2
CS7390,44,13,599,P1
CS7391,4,15,660,P2
CS7392,74,13,517,P1
CS7393,99,13,441,P2
CS7394,5,25,1198,P0
CS7395,66,14,485,P2
CS7396,40,16,669,P2
CS7397,166,19,880,P2
CS7398,29,15,766,P2
CS7399,23,17,576,P2
CS7400,76,14,572,P1
CS7401,14,17,647,P2
CS7402,30,15,691,P2
CS7403,43,14,729,P1
CS7404,50,22,1021,P2
CS7405,19,19,804,P2
CS7406,174,19,854,P2
CS7407,13,21,736,P2
CS7408,241,11,549,P2
CS7409,86,16,757,P2
CS7410,59,12,585,P1
CS7411,318,10,428,P2
CS7412,15,10,413,P2
CS7414,153,14,629,P2
CS7415,74,16,633,P2
CS7416,153,15,784,P2
CS7417,50,11,513,P1
CS7418,253,8,432,P2
CS7419,0,18,836,P2
CS7420,81,18,825,P2
CS7421,59,17,736,P2
CS7422,5,10,518,P2
CS7423,55,15,609,P2
CS7424,10,15,465,P2
CS7425,71,12,463,P2
CS7426,21,15,769,P2
CS7427,7,10,470,P2
CS7428,85,18,878,P2
CS7429,132,6,223,P2
CS7430,145,13,556,P2
CS7431,12,12,563,P2
CS7432,3,12,469,P2
CS7433,84,9,358,P2
CS7434,17,15,619,P2
CS7435,46,16,724,P2
CS7436,59,9,448,P2
CS7437,28,10,541,P2
CS7438,36,12,628,P1
CS7439,240,11,537,P2
CS7440,101,13,597,P2
CS7441,110,12,419,P2
CS7442,8,13,659,P2
CS7443,53,16,516,P2
CS7444,35,11,409,P2
CS7445,93,19,805,P2
CS7446,13,11,502,P2
CS7447,5,10,365,P2
CS7448,174,7,381,P2
CS7449,2,14,561,P2
CS7450,106,11,451,P2
CS7451,20,12,470,P2
CS7452,198,12,535,P2
CS7453,132,11,532,P2
CS7454,20,12,571,P2
CS7455,341,12,530,P2
CS7456,388,11,477,P2
CS7457,91,11,403,P2
CS7458,5,14,553,P2
CS7459,124,15,608,P2
CS7460,41,12,587,P1
CS7461,27,15,619,P2
CS7462,146,13,505,P2
CS7463,128,19,744,P2
CS7464,236,15,688,P2
CS7465,2,16,663,P2
CS7466,22,12,520,P2
CS7467,218,14,613,P2
CS7468,9,19,729,P2
CS7469,9,13,533,P2
CS7470,52,14,731,P1
CS7471,378,14,752,P2
CS7472,8,16,866,P2
CS7473,225,14,611,P2
CS7474,137,17,680,P2
CS7475,55,11,474,P2
CS7476,77,12,516,P1
CS7477,218,13,517,P2
CS7478,90,12,456,P2
CS7479,387,6,304,P2
CS7480,82,12,541,P1
CS7481,448,10,417,P2
CS7482,36,7,280,P2
CS7483,110,15,606,P2
CS7484,122,10,432,P2
CS7485,22,13,705,P2
CS7486,232,8,318,P2
CS7487,28,5,298,P2
CS7488,13,16,764,P2
CS7489,33,9,372,P2
CS7490,23,16,701,P2
CS7491,87,10,545,P1
CS7492,37,18,821,P2
CS7493,74,13,630,P1
CS7494,139,16,584,P2
CS7495,18,10,513,P2
CS7496,23,12,518,P2
CS7497,7,14,710,P2
CS7498,56,15,632,P2
CS7499,45,18,791,P2
CS7500,164,13,543,P2
CS7501,35,17,665,P2
CS7502,5,18,813,P2
CS7503,1,15,677,P2
CS7504,179,8,417,P2
CS7505,52,15,699,P2
CS7506,76,10,415,P2
CS7507,19,13,557,P2
CS7508,208,18,809,P2
CS7509,146,10,456,P2
CS7510,114,16,623,P2
CS7511,50,10,540,P1
CS7512,298,14,615,P2
CS7513,106,15,622,P2
CS7514,185,10,484,P2
CS7515,14,15,760,P2
CS7516,173,13,594,P2
CS7517,85,11,374,P2
CS7518,124,16,747,P2
CS7519,11,10,558,P2
CS7520,3,13,661,P2
CS7521,194,6,197,P2
CS7522,96,10,434,P2
CS7523,378,10,500,P2
CS7524,240,8,311,P2
CS7525,27,14,566,P2
CS7526,60,14,594,P1
CS7527,13,13,581,P2
CS7528,14,14,586,P2
CS7529,70,10,492,P2
CS7530,251,8,358,P2
CS7531,178,11,482,P2
CS7532,283,12,544,P2
CS7533,43,19,813,P2
CS7534,113,11,454,P2
CS7535,83,15,825,P2
CS7536,169,8,350,P2
CS7537,5,15,688,P2
CS7538,159,16,735,P2
CS7539,25,12,528,P2
CS7540,97,12,617,P2
CS7541,141,20,900,P2
CS7542,387,20,828,P2
CS7543,1,6,251,P2
CS7544,53,18,734,P2
CS7545,22,19,876,P2
CS7546,199,17,818,P2
CS7547,25,13,662,P2
CS7548,17,17,784,P2
CS7549,25,10,416,P2
CS7550,91,12,530,P2
CS7551,260,10,433,P2
CS7552,30,15,810,P2
CS7553,187,12,409,P2
CS7554,418,16,688,P2
CS7555,62,18,736,P2
CS7556,22,6,202,P2
CS7557,61,15,573,P2
CS7558,92,18,701,P2
CS7559,6,14,565,P2
CS7560,162,11,459,P2
CS7561,147,10,500,P2
CS7562,546,8,401,P2
CS7563,404,13,580,P2
CS7564,18,9,444,P2
CS7565,120,9,544,P2
CS7566,190,17,758,P2
CS7567,21,12,492,P2
CS7568,33,16,684,P2
CS7569,86,9,478,P2
CS7570,102,16,754,P2
CS7571,105,10,490,P2
CS7572,34,8,269,P2
CS7573,74,15,712,P2
CS7574,7,12,594,P2
CS7575,57,19,848,P2
CS7576,93,9,369,P2
CS7577,19,15,622,P2
CS7578,88,12,440,P2
CS7579,26,16,634,P2
CS7580,190,26,1145,P2
CS7581,37,21,977,P2
CS7582,18,15,616,P2
CS7583,29,17,848,P2
CS7584,14,15,799,P2
CS7585,93,12,578,P2
CS7586,208,13,544,P2
CS7587,37,21,997,P2
CS7588,9,17,640,P2
CS7589,15,10,283,P2
CS7590,154,13,541,P2
CS7591,154,14,759,P2
CS7592,34,12,522,P1
CS7593,24,12,492,P2
CS7594,81,9,409,P2
CS7595,387,7,333,P2
CS7596,251,8,358,P2
CS7597,66,13,653,P1
CS7598,146,14,693,P2
CS7599,57,7,370,P2
CS7600,81,16,667,P2
CS7601,79,18,794,P2
CS7602,26,11,513,P2
CS7603,125,12,579,P2
CS7604,15,17,790,P2
CS7605,16,21,969,P2
CS7606,490,7,332,P2
CS7607,61,13,643,P1
CS7608,49,10,452,P2
CS7609,137,16,805,P2
CS7610,32,12,475,P2
CS7611,281,16,710,P2
CS7612,19,18,840,P2
CS7613,127,15,779,P2
CS7614,43,16,739,P2
CS7615,3,10,481,P2
CS7616,10,14,660,P2
CS7617,104,17,869,P2
CS7618,286,8,454,P2
CS7619,11,14,486,P2
CS7620,549,10,439,P2
CS7621,21,19,971,P2
CS7622,0,11,558,P2
CS7623,16,17,723,P2
CS7624,39,21,802,P2
CS7625,5,10,470,P2
CS7626,61,8,275,P2
CS7627,77,6,195,P2
CS7628,25,13,503,P2
CS7629,3,14,566,P2
CS7630,46,13,603,P1
CS7631,113,10,518,P2
CS7632,18,11,534,P2
CS7633,18,20,973,P2
CS7634,14,10,549,P2
CS7635,96,18,806,P2
CS7636,68,11,311,P2
CS7637,22,15,705,P2
CS7639,42,16,741,P2
CS7640,60,13,552,P1
CS7641,8,14,622,P2
CS7642,34,14,573,P1
CS7643,22,16,867,P2
CS7644,239,12,471,P2
CS7645,250,15,615,P2
CS7646,625,9,371,P2
CS7647,208,14,526,P2
CS7648,116,15,763,P2
CS7649,48,12,626,P1
CS7650,244,13,771,P2
CS7651,104,7,265,P2
CS7652,104,15,543,P2
CS7653,185,15,682,P2
CS7654,90,15,710,P2
CS7655,28,9,423,P2
CS7656,54,10,491,P2
CS7657,125,13,577,P2
CS7658,29,15,627,P2
CS7659,43,9,323,P2
CS7660,20,18,918,P2
CS7661,27,18,788,P2
CS7662,22,12,569,P2
CS7663,107,18,881,P2
CS7664,13,21,896,P2
CS7665,155,10,442,P2
CS7666,50,11,514,P1
CS7667,73,15,636,P2
CS7668,49,10,314,P2
CS7669,15,12,595,P2
CS7670,678,9,352,P2
CS7671,84,14,644,P1
CS7672,131,9,517,P2
CS7673,99,17,815,P2
CS7674,54,14,572,P1
CS7675,71,17,751,P2
CS7676,171,21,813,P2
CS7677,123,14,417,P2
CS7678,75,15,601,P2
CS7679,7,18,853,P2
CS7680,48,12,412,P2
CS7681,113,15,721,P2
CS7682,174,10,469,P2
CS7683,14,12,537,P2
CS7684,132,10,475,P2
CS7685,283,12,531,P2
CS7686,85,11,391,P2
CS7687,24,13,511,P2
CS7688,228,12,448,P2
CS7689,74,11,401,P2
CS7690,160,8,373,P2
CS7691,92,11,497,P2
CS7692,1,16,650,P2
CS7693,139,10,347,P2
CS7694,65,12,576,P1
CS7695,132,19,844,P2
CS7696,160,12,593,P2
CS7697,107,8,420,P2
CS7698,5,15,622,P2
CS7699,16,10,374,P2
CS7700,291,13,564,P2
CS7701,178,16,690,P2
CS7702,26,14,517,P2
CS7703,69,11,422,P2
CS7704,152,13,509,P2
CS7705,78,12,448,P2
CS7706,120,10,518,P2
CS7707,107,14,652,P2
CS7708,152,16,626,P2
CS7709,159,16,629,P2
CS7710,414,16,718,P2
CS7711,85,13,467,P2
CS7712,129,12,453,P2
CS7713,79,14,626,P1
CS7714,0,11,526,P2
CS7715,47,12,590,P1
CS7716,352,4,221,P2
CS7717,49,8,489,P2
CS7718,77,12,495,P2
CS7719,347,13,657,P2
CS7720,0,10,540,P2
CS7721,44,18,919,P2
CS7722,52,11,512,P1
CS7723,35,10,505,P1
CS7724,29,11,419,P2
CS7725,60,17,707,P2
CS7726,50,18,740,P2
CS7727,11,16,683,P2
CS7728,130,15,582,P2
CS7729,13,17,848,P2
CS7730,131,14,624,P2
CS7731,14,10,463,P2
CS7732,325,9,476,P2
CS7733,130,16,570,P2
CS7734,190,11,570,P2
CS7735,13,12,524,P2
CS7736,130,11,535,P2
CS7737,107,16,749,P2
CS7738,35,13,437,P2
CS7739,48,13,598,P1
CS7740,39,19,800,P2
CS7741,147,13,575,P2
CS7742,70,14,660,P1
CS7743,230,10,443,P2
CS7744,13,9,476,P2
CS7745,24,16,601,P2
CS7746,279,17,872,P2
CS7747,93,12,541,P2
CS7748,2,17,853,P2
CS7749,17,15,716,P2
CS7750,81,18,939,P2
CS7751,49,16,822,P2
CS7752,17,18,688,P2
CS7753,86,12,467,P2
CS7754,78,10,447,P2
CS7755,86,13,660,P1
CS7756,283,11,642,P2
CS7757,80,22,1081,P2
CS7758,65,15,680,P2
CS7759,107,16,770,P2
CS7760,62,13,503,P1
CS7761,361,10,396,P2
CS7762,92,9,367,P2
CS7763,28,16,622,P2
CS7764,35,12,528,P1
CS7765,84,10,410,P2
CS7766,120,16,746,P2
CS7767,98,16,696,P2
CS7768,103,17,660,P2
CS7769,180,14,618,P2
CS7770,117,17,732,P2
CS7771,136,13,531,P2
CS7772,53,11,501,P1
CS7773,192,18,799,P2
CS7774,4,20,755,P2
CS7775,259,9,396,P2
CS7776,317,19,894,P2
CS7777,140,9,421,P2
CS7778,31,12,514,P1
CS7779,438,11,496,P2
CS7780,41,10,473,P2
